x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
676.8107172208039,205.55084873355207,84.26456162806645,-770.3131244942848,-935.3317820760698,1017.3982333154353,-415.0491260577466,-433.99893249695276,-8.749753438939704,317.0454383835809,-106.13106172500143
456.09516454245676,431.80438430644284,431.3230708177945,1436.4793933335372,-753.5541659280622,-313.67836438931903,469.81530567388114,-109.4937845194714,347.2578756046586,-745.366279140751,1529.1704490680545
-407.63694501948834,-580.740409354795,291.48752701552104,26.262490615626273,-77.75039718522714,678.0283742220289,-232.4873601990406,-219.6395685317238,-499.9791251264543,-15.063516712539485,-438.5101131494444
-111.35489285648796,-524.9512730282726,316.692292912246,-590.7013823546682,527.5948863787975,174.2329440422771,125.28725287217163,74.73555962416535,111.63385314911231,-64.3085762703566,-170.34294618350035
-357.4907447355063,-208.74910738549036,673.6365450579558,-212.14428333864242,-71.8035846095536,-179.13687815680115,-1057.0855251600744,-140.73834770762835,-76.99962767196979,655.9569770627069,-121.23053802935195
-1061.8121228457728,-32.20438833585048,-662.6682486707185,-576.394351488918,-731.400314345583,-1719.5270408904732,-180.01893217822115,-582.3375639904775,-845.0138519439989,448.33436744056206,-3100.9877466712214
40.975766742866746,115.18112063122572,311.5358222960736,57.97791594412712,12.533133728251428,812.3683692382263,104.72318793216347,720.1350374391222,240.55416973416632,1475.377961054552,2499.6361887309577
-256.3184051536011,626.1066262087481,233.99801935176143,-51.07228484912494,-589.9391996649114,601.7664291327087,392.0272857605948,-297.3766475399698,-199.37783430214807,344.43335623294627,466.9630995529177
-580.3405216261697,784.753098159977,-245.93521112092336,-25.38890472931211,278.7647481176642,-527.4997266950545,11.062729459122215,96.78977899252642,-50.63641093550869,1046.10470998792,269.9191383102128
415.060571168968,-172.78482335167845,-783.749751858917,137.76095693117387,-472.96556789778714,-484.5442377276975,-988.7805042234428,-38.759994520724966,1239.878345362576,-16.519695263673146,-768.3858936114979
-129.3481813682529,152.63741445788185,-359.40296743666016,642.5567904971812,-923.1322548002727,-477.80070995022584,-233.10029289242274,203.44051150327138,-705.1792655955231,192.47063106607615,-201.12448388431005
-614.0493691164427,560.5713356284227,-596.2580711613318,-889.6154880969406,860.4088349633435,-211.1513415927198,260.2392883455824,-66.79105801078246,-450.1576238496358,274.4199649596071,-1355.844167533653
1592.55658306271,217.7497403393815,-532.7493619058986,307.8133550666949,-160.66583056489,-579.6890866379417,788.8382587104642,108.61098355211084,267.78408024083467,441.9220117624117,1586.693651324047
553.9910889767804,-177.95338641481422,343.86822897692895,-102.49483775382404,162.6015877693935,-287.02007518564386,-873.1666941891381,-23.79301301019521,-528.1363717473098,-150.5134568593291,-234.2801759460367
566.1446048488065,188.30922441514596,-209.918635077119,141.22706031636991,1240.7006284106428,67.23511987858639,-483.5134291064943,-366.46064061385545,476.6394080454933,1054.6218989679758,904.8245880478759
907.308892788592,-980.2384106187665,760.9842805977908,765.9075387714904,-180.97153221687265,1099.5418181017258,84.66785340317531,16.028962905136225,-413.9262459667107,398.0357543710138,2196.3410053878392
609.4523594156516,952.5170781392828,-165.77555309758574,-474.587802273085,-301.6629092011859,-327.9925981186199,-54.567051052233346,121.86907331078768,150.61854436347167,-673.1762521291631,-279.542142778784
624.0627049792403,414.92049762791567,-22.56133335174371,596.606787726904,219.9901162646283,-906.3836194765493,345.404582196424,64.78374364905861,-198.40765816295934,15.666132284991921,913.2545977260091
-677.1260336187502,-1291.0741200862021,-671.5280624000645,-298.33684394021395,-97.48105829924505,673.0245874935315,-305.5437529792415,-434.17773311915545,-221.7527405424153,-44.862030067837026,-2210.3340942236864
121.17658950909653,382.0429079103858,225.42371699424012,-1573.4009199788643,-626.0081856498431,8.282677900396104,698.3040662575299,-239.25576639938248,-242.70212462056662,-43.64248827362647,-855.9863270637383
-371.4909223697224,-1167.9905731706986,-923.3474834244741,-506.94625836802754,-465.3766497554726,-234.56204802819153,-7.642684002120847,-117.68699274495226,-197.27029745962992,394.93073898108,-1983.322804272774
-319.4878805600869,598.8163022338964,401.43506342473313,-679.2250698273322,-307.8663970043995,328.8937245278254,-501.09049150268794,-121.84586019676352,-639.4291557308801,-395.99695004909336,-935.9772402658812
-57.25725865000645,498.52250247087034,-682.2281786614218,-166.47148058180747,-258.6849015072243,540.3023865164505,-81.76934107838656,-614.1971283994048,-910.4934934885066,326.37858880662293,-1143.0711868486972
347.75401618037955,-294.9809947117044,-342.40986626487256,414.7513443856777,411.4088778548656,177.78506801239175,364.36511431118055,-622.2071674560846,-192.74033425714921,136.77436334218663,-70.27269278154236
-758.6003909910103,-654.3777589861371,-1117.5129971981619,-476.6519809269813,399.721315558354,-489.332561049216,972.2691552388695,-373.58227987484173,797.6236287200195,-55.75462002311866,-1945.2540124302434
438.4396403201437,-712.6229694009471,-1045.4717333598087,230.31880645248756,-521.6572791666628,115.53449086611612,-163.56076896558812,200.6675123805423,187.80664024712405,614.1495170649966,-198.29996744460692
21.186434442817216,-11.748062081068907,-774.9773478383465,502.3115847529297,-306.45039009203884,290.893229035306,753.5141634084391,123.29746924212667,212.2927366369351,51.37454063174138,308.8141122037073
413.1177962920329,-20.775636758441504,22.436357998299528,-164.64834363039898,862.8801402275759,68.72064686952349,-414.494406307588,-283.54176386155024,1021.3693317840421,264.05795126846,386.04187644841306
-131.76335034054796,725.0735580852124,-786.5754483508783,-626.7361721793189,-327.9290045979503,172.90003637696455,-584.0949213018025,-959.245685609905,572.264057281456,703.6544966283301,-1510.6238778490933
-102.9937236471267,26.6275491250056,429.45329668731364,-539.9543503044628,-9.393547975654686,-365.0906977806108,-296.906460865761,-585.9508100485798,-334.14088937916864,41.6627844006594,-940.5632159408763
-608.9664664084637,95.88973936487575,93.75470177674474,-848.4113228798342,500.06459556541853,493.60100840334053,-110.3639302185595,-282.8979767115622,590.6346013085644,1231.532143701579,32.2936988530005
-117.97294300067499,122.46105272354032,-174.50472735621915,-407.86398828816294,-322.84982887549666,-341.0214683686625,379.855154553332,-106.32779667264482,643.6419915031095,-201.44504063497675,-525.9636685977931
-29.253789600811047,-240.35101416121827,-448.80644806916007,121.15619733459147,5.835361175294992,408.5325994296682,-344.3570545985026,-637.0407074977894,-41.125740399634466,398.6986674658607,-749.9261525885189
-197.4557072375021,854.6911753350855,-1165.824676742388,504.69194496904834,536.1221035728395,187.3132381325061,-425.0559988566873,-199.5292770412442,-78.87471751151573,-1082.9166183349178,-1608.7245285118322
-382.82276129922286,-56.91232007728943,-343.3923912767706,-202.67503641182455,274.7568952454343,-97.69087784362313,119.3734273363506,955.8079361419544,495.97985641093516,259.8726891498116,460.6575910785636
-410.65614430519275,242.7284486058437,341.8880667256646,229.82433205288092,-30.17180989676634,681.8683106172009,-766.9815739732329,-222.44398377938256,-884.2863251117337,-196.87831197171474,-465.4819600305232
653.0726525718162,-115.19135833153418,783.5854191857096,-1009.9717499117561,-478.0922916045404,-360.1456721214635,377.0902515690059,-300.1191689745751,-465.19197785474785,-190.39584269807546,-172.82703242194972
-916.1925537754128,-300.7538586604803,-240.55628751347638,-292.05471706798556,-725.9275423708518,457.7048731511429,-316.3841834380695,-191.24103459054652,603.9913357432179,-695.1969001068671,-1758.0867955739366
916.3638929350932,61.71021549286477,410.48954261294745,-215.81197333095588,-167.17344763635046,-51.321121684712175,226.22333761480544,-377.41100158356335,303.8557658040039,783.2394760288673,1288.8712111811456
-782.842384819656,-245.1701134071294,-396.5343219559508,828.7366445765376,686.2403072011859,-530.1570003158997,16.46553695116964,-565.978312547289,307.49888327286527,237.82105112824004,-671.9344429194542
316.40828333832854,-306.87302336303696,119.64901446431516,-13.575753954167862,1263.8393507776836,-333.0266739644213,764.512025957416,251.20770484384963,265.72187754295555,-511.88016841848787,592.1790227801075
297.8189733213941,-525.6503203504878,135.4745033725925,-646.127406155808,310.4794535090775,-354.15983682546175,1081.125260016484,-77.48857582701014,-113.81032718026636,1134.7799522560083,801.8255977600227
-1392.9588979995588,524.2737491537276,278.04074730809316,-248.31601399184322,-61.06172338110776,111.11509144879646,-316.0617050118241,537.7487289639863,126.14497472074306,-67.74020358418244,-391.1598184398781
-179.20349171407318,-36.12114648905331,-525.2680115746894,290.2661745773536,174.1806646729711,137.3824297862478,-245.44767047970905,163.72365057775397,-127.59016929785497,-301.03203386889595,-578.5894336313623
256.22251196670237,923.9725298776045,-403.5959792726233,962.7441134089512,-700.726046964766,632.3801324652001,405.71501533063963,106.24831195406752,308.71286115757,779.8746024915065,1943.2083597181631
489.34846580743795,-256.0142060053434,-607.1478434772035,81.38416108862914,277.80116921292375,-201.9085064498815,88.4705552561995,-87.69099906297777,-89.4979707217638,217.73400789435956,-204.96683210362212
-390.16609404501133,588.8734136039675,789.265909262823,499.3808481694688,-22.55707219744488,66.6183166061626,-193.20457776354098,569.2583085531754,690.9092127582107,-881.7260184697374,1103.4431130855205
930.538498564238,-73.11392295762951,-869.4739245270202,-280.4716644224029,-738.1969463906215,-161.7425761642023,1177.525186887852,-612.4399157517629,-15.017510440832528,133.9582795643787,-439.391278488191
170.13766061353903,-45.17473899999682,199.402414412152,195.6929896772123,805.7204873177727,180.8872815750884,342.916798297158,118.23063108312111,-657.1201425769691,-398.6812127711287,391.8332617125694
473.0716104430682,69.84914413907076,573.1577201289087,-310.39117120602907,341.5370782285022,-50.02169881938562,510.8346919209794,-913.8677522116287,597.7901732084396,-767.5049711998622,-195.77660732581532
-146.1621119735597,-55.47506341739682,275.1670970038733,-359.33744263208513,-307.27551962469096,404.85941282649156,-50.306083496301916,-528.6585053832509,-175.98309437883117,360.0699584799996,-325.0771166071051
507.8708112183073,-230.97146002496402,35.239886721479365,336.8303444661435,220.42442052066934,112.09025493782183,274.73312994435804,441.3709836271713,62.06646473993623,240.37028028516647,1354.8492681573205
782.9613567764344,327.6569646107283,223.33444828669556,572.1394632183843,571.6477688188182,79.0444656467412,243.47757185713124,-252.37707823217232,341.1136521611343,-144.33882079674987,1341.0082561649879
-132.79632790262397,488.6067406197448,763.0050139428082,445.95901875047514,-16.188249010880767,-1452.9711595147455,-224.99277443048055,-574.8215138153504,280.9598551162573,-17.477767841741528,118.047219468814
-154.4629484345096,320.27812678302007,-52.3700241135648,223.8823105454687,337.536127487817,-94.26400212757855,-35.15367062930719,231.16302978087847,61.46044758446138,624.945179609359,785.1661910952884
-338.30394536032617,-187.07078885078732,50.304972591094696,139.55218662002767,192.48315187324485,-89.72861437376628,-701.7156098337712,-140.81105577929458,598.4880959710421,392.7245979958417,-143.8314833819411
121.91772879783001,-33.497779717029275,1129.3057069904116,742.0554572435003,354.43740735969004,-397.12450226926586,227.753481631141,-160.73452301720604,-498.7059393058809,34.056179540588474,1483.2443541239747
-276.63846639491163,514.6200704205116,-721.1172879362346,130.8397664082451,-769.3236989781144,-799.9247217778706,613.8941446269114,532.0038206522415,379.0303620280892,-978.3237505484518,-788.8551991109236
-864.5524502416478,109.8966097020786,26.55533566751472,125.25900879889592,-224.0285739382112,312.2485554835165,679.2688916194053,281.1611210813844,-228.21810333419586,504.031518445611,495.995987589223
-848.4972306451027,-621.2831743308757,250.48857275342252,80.14542919120302,-1077.6878455734413,-301.09009415761113,571.8541134488607,-51.17043955521653,434.433967686087,152.5720383014469,-263.0438312620492
-631.7396964292549,590.6876714925238,-198.14288811315927,115.53154715254578,581.3640862766723,384.1335991178584,-525.5467963131018,788.330777676284,-1066.133864035597,273.317417347858,136.1976739550271
59.24495933383389,321.3099656405373,326.732438159352,-825.6639712216215,428.6541378764751,-814.1234329969109,105.20101069616989,322.72666476405175,572.7369458099208,172.95960873354144,231.32373322210447
-6.94863925683839,482.0737484783672,283.42273951677294,651.4676980643776,1062.690976146752,-285.58454377912966,-136.98875911033767,87.02128597923898,-695.3043546605721,159.05910382958746,876.1284228170458
64.9299253660401,1154.5853510255147,116.70770390858074,-753.4000965001198,579.2134356929818,-21.330099281875793,953.4429219087796,694.9518224555092,-577.1316972027873,-922.4552940299883,263.3039662033379
-538.791419958615,-251.36165922470616,1458.5429540424732,461.22795927849137,-331.9941681247464,745.5808941489813,92.11222202968482,746.8882877086124,427.7967891947592,722.6457115946621,2862.6919141975286
555.5889493652754,119.93596577352713,-467.691161526436,54.52638024038034,420.23927017258404,-708.2616802923653,-18.9684992666822,-77.36778707613725,6.157080734757119,328.5419684478066,-8.945325983108354
75.00308629461348,-474.1395095565568,-334.19968181337384,513.7275845689419,129.78056593121354,285.5911182574375,796.1579726718256,866.0480741042245,94.69684170363679,-281.23986103678726,1067.761824946836
-10.16226163311724,30.643218580245946,-1289.227261160359,-229.5892229982434,-778.3239142250059,-543.8254390401069,186.94859168119518,400.3078335076655,-20.631877901291183,-120.46261393128839,-1360.056124055309
205.0741325271209,681.2151012171464,-409.5550849237276,272.8665298248428,283.21283168162034,-813.8863372778567,1377.9950749448162,-700.1464172176552,-543.8494848650981,-103.88315977382808,-227.95297829732755
313.4129537617401,-554.015205409784,-393.01835725068884,653.2487764996283,58.24603940856615,-372.1273688947334,473.11522310121137,39.866508868670486,1.7796682482937487,-328.6590812321745,79.4734190547043
-552.0067381864956,-230.74404768573598,163.28633291655078,-219.4902995917994,421.7279760344792,181.1802062436438,-782.4465854354636,591.0493211599652,548.7932655066546,74.35746199203099,-4.539562564751534
1175.5129539217878,871.9625872700178,-551.0626036935349,394.0585161662163,-124.93916430525309,-194.48267763709836,531.5319011218908,-75.45442548111485,-282.14598523149533,-503.5584339041072,570.2461122918315
-394.53989502304813,-283.5864638057063,248.9299199832233,464.3624997019717,362.75916414566103,-456.15498468797904,198.25437996609887,-117.14524732627515,277.0026079177966,1021.3094550063123,928.133896061338
626.8167777032977,614.437921952065,313.21778661686346,-856.6867149314718,-611.805387819959,-944.0597075454874,565.8465347047104,352.8266057997776,189.88309101208282,403.699493661894,803.4149035593657
1363.20496248714,-322.3891664691623,230.74384307447596,-173.30020501472742,884.7773512266847,-285.3809218824927,-204.00389755432667,191.32117581299204,58.35716640704152,-288.84732195163537,828.7748274606978
-406.5089297152975,-348.21781931239457,35.99572865272572,269.2774557552344,116.97261897290267,-641.8120183080283,-286.07924690298233,600.2045530924557,-957.134044167968,-256.273300831952,-485.0408833814712
422.67726620277534,1157.152783056809,-337.9113059199844,63.05201302666002,-169.83359678108977,1211.6390299661077,287.04498301964117,640.6977085422037,273.86189784994565,209.22671248375445,1758.087458091845
308.5328391795708,-353.9884100795716,138.8801200611746,-561.8421366091778,-708.8330896582256,-459.35305802546947,99.78283708896367,1116.7899320477302,1109.883958847297,-117.2712572178724,836.2684502500848
-92.5338239004992,-765.9077714040557,-395.35296812390624,567.3011137929715,-1039.8758366586,436.9798274116769,-356.2651282416708,207.33712346077212,328.58493348835697,-461.1530848223884,-459.6127159159737
64.92615565406592,297.7342357390987,758.0145240429556,-558.2708812934962,279.18687610152074,-517.3126197224583,-233.4008928082892,-52.04942927884912,-287.9115964233628,227.4059474782197,199.0942965971482
-135.49840139010902,-129.2687776982634,-121.81095020549719,-485.2207098018572,58.92674806327193,-2.5869060610405863,594.8939669941229,-825.6746447205627,-104.17608028988069,-578.8060475187073,-1497.3790027851503
197.54183605807845,-830.9696807437253,-139.29092299038678,185.76833990996028,19.73565381839631,524.4828400220371,-745.1408561692632,-220.57406850805953,-138.5447721159876,195.12914476451618,-415.38213368069523
-257.8995649587243,339.40275844088353,167.0273479465738,326.91829301488184,-395.45081920700966,578.9138165491813,463.71601896145404,-539.0433311753537,133.8329786439244,540.569637445747,692.1275301489972
-467.95364839922223,-668.76661784344,-112.9217213386844,1240.233359692782,-30.59500820505238,-1370.1402623141194,522.6766723427402,815.2445603532452,-1159.4655299989488,677.1502849249811,890.0124612491903
88.28115396673229,-445.04029357332735,-102.55828040696626,802.7121824722769,-293.4731546346248,397.27080105878144,-240.54193805761395,722.2389576955006,690.5357871255989,-425.88800160910733,977.7038505595743
617.1828936013784,666.4191756210771,425.6037088720478,566.6529518293981,-303.05705717936553,-536.8871868622865,-77.25125657972308,-544.1656748229148,215.7939237520713,-502.06755591924167,494.90162735529725
-189.2366493101639,-102.3572741639176,-416.05639856835217,-601.5062186740337,443.0167957980621,129.7478927763598,594.6792752334326,-993.4307952683705,-597.7306313372666,-901.353774001029,-2340.026596731666
-157.80444348381315,107.40937968511105,259.743702773577,-838.7440916279824,81.04573362103872,83.15283586931133,357.8593149301823,667.8647767907647,-134.9278492990753,-262.3382684998469,82.97400975062135
393.0160053363258,-551.0242377328188,-262.9120697389223,-964.1670781439941,167.68686352789157,-319.5011021496505,806.704356362675,163.8253399672988,431.7548514871767,349.9243199594784,-83.03410960426771
-222.10826042005283,30.568425729594,186.3856100873472,-822.979622983206,209.2516361791921,-895.4053194204812,-694.9019200560012,-985.4565883589883,-75.76477197956014,202.99555371816686,-1979.7264426049167
-341.5813525372222,201.1344882872717,323.20899636409035,-173.43566056391606,-420.51914772358043,-387.8865791076881,857.1755319923221,-209.88751770044755,-537.3514621930133,531.0055932831551,252.10404308365608
139.90551737492285,58.795210100686404,-92.13015384473945,-147.60385523354591,230.56368754424798,-707.1047368070232,-203.0037832669975,570.2619047633312,-405.5682902350212,147.0020271010076,62.188168364054235
-432.8928219423425,-78.2656350133287,80.68825613251138,-21.741091744500782,452.4516103435334,880.6756915443636,366.6461316378118,-192.18081800247808,-322.4765556931937,520.0545443180279,372.238057868941
857.7054196566511,-357.19832476864303,-66.354140060698,32.84648242590403,106.31033398039709,290.9990401328597,749.4719449840268,660.2828719870174,-1071.7951815562717,54.47075311396954,1187.1903738111398
-356.9359853525517,690.6848435686788,479.67381083280935,-94.4519747932804,93.69330108642387,260.9016179562713,-139.18692264970457,-1403.0552194296295,-441.5052664998047,707.4122199540345,-455.49173113481896
552.1994988915537,875.2425627810416,642.4881825652213,-143.89010786216204,-1030.3332038200606,706.7424583836158,-155.36898292662127,-108.68507651858442,-407.58486348335305,24.789076700374448,1016.7064618907633
-670.4729318094872,1079.93212812787,119.37372084112953,202.0779200062856,-49.89483105037998,-338.19310691787706,-589.492802417561,178.06606946777973,915.8408293640776,366.2241661052325,472.6274088699375
117.8956993618236,427.36944841966834,-405.7182562594999,1173.4733581973683,15.661827433145936,236.68180802094446,-283.14168488971006,-719.5941326376071,415.37631234834714,-401.65794677284094,-64.69594803645936
-67.10067549498912,-208.45743173503612,479.4246907233995,381.67851954000184,55.03942529071907,614.103448460654,-339.0948571163218,244.103388787597,-131.3099395694498,391.9728958033622,1142.6070369792656
699.21211013655,1540.0598540166616,292.1053160489139,-421.90397026255016,390.3009339914155,542.3954513025742,91.6346862317847,-68.61900555201142,663.5789995955297,325.48700806155205,1644.996601554155
4.2803333338075475,-746.5239979612013,604.704553359993,38.940696951172114,-292.09124409395537,128.04497272140514,-618.4793160683871,-184.50429048536478,-459.22019190028357,403.7306952800901,33.615992820279054
-176.85904290105495,-557.4035131987699,174.91182553971555,478.97787132187307,-331.723060786212,-430.25546615837163,121.98732629557247,-281.57792827483405,-588.202450743414,93.24544024906962,-275.6625767944312
-89.55718592108116,-270.608402548733,-531.042180873438,144.16684715998917,-668.1555156397624,111.32533027064615,-240.0922403989752,758.2443509538933,720.126348424738,286.589350350563,379.2383563868275
-330.02726666201005,-477.41157702513556,-40.27931818990785,116.16426688787585,-401.9814785475754,-1340.9814844795937,-232.38023925186664,465.1990902788167,-39.281535450084476,-412.3801879761603,-879.6662490977467
139.24866447001563,-1158.4571547497987,108.28526833856421,395.9712588320717,402.8971004558682,-324.04276294512897,254.0253574264919,562.6238145697255,1142.3955099764273,-526.1329876847321,674.4100406316932
74.95064479071623,-414.99421434856407,1166.562879579438,-320.7383272825544,171.9448590002176,33.243679423050025,191.0204485134906,-330.6831748347521,-202.69961668554197,-19.03342212408913,539.4665648296071
-93.05032291465152,-697.4583367757499,646.6039616538557,-202.94656566081892,-216.9480148999284,-502.9082230923051,-831.6136621741191,198.39995347428732,72.66257260082293,-411.1127207455916,-552.6546330866521
453.4169937567088,-358.12885701369163,312.4350850107469,-284.31270824216654,-22.593969619359513,-390.65188200395295,45.912388794847736,-1179.627532962791,836.3539202964432,-952.7554770182068,-1268.4069974854424
-880.891658163377,-156.83896290308286,1175.1477594286143,275.47678473637814,-436.04067169280177,619.958723123785,105.83030211731729,84.90397173492708,1384.523565095697,-462.5890596294322,1088.418523638036
-302.1468337699334,141.42477310594353,-789.2776636258893,-130.49712752002551,-417.48454515299454,-15.016123449515252,187.1692602219019,-1.9547445960178802,1175.1367140150398,459.0686255072654,-280.64484862000074
58.50008028119176,161.50416497364063,23.789056366302983,753.9888340213073,-775.4123543680676,-342.77562621910903,335.2283984845102,-319.6648377292622,-605.520644529107,-17.07949786056697,167.3089716031602
211.98929091580794,-116.32524744351211,175.19111901524658,-182.87452207692996,-752.2832549119073,128.7536182679904,-331.37229240211025,628.8630127538361,-616.3936818834641,164.7905342801489,376.6920194957868
-303.11817223986833,-31.584859630293238,-336.7292052331995,-550.6698725056921,-187.95023418250068,-105.72865315728532,-650.9928717049652,337.0516343143106,388.6219897768416,-326.6485198559452,-1174.1623559897118
-1024.6950522235586,473.1716893480963,-177.25407079072227,139.1513108535184,501.5676703700282,-1563.006020685235,-152.7490649271778,31.030750996916893,806.0311442078479,57.88959911748207,-841.9300672955383
-21.514929642517497,-249.64046758938812,70.39558071848636,288.02328403725886,-334.1557217435049,-310.52733640641446,-320.1034438247096,-80.14732620405977,-586.2705879448034,227.03993433922804,-220.16931020379522
-735.035608847546,172.00157806652163,991.411213164507,-219.18368186019,-518.3902258853628,63.315934033341975,-255.20987840842713,394.10293526916985,-102.995464134215,-973.2824277856053,-229.22427791384908
285.9823955809686,767.9242254659008,-1007.7184523704644,-324.133839972379,97.13090650768245,29.08679266222214,-301.44890350586024,250.91408182449993,-517.2661783594442,167.12090854806402,-719.287329221766
292.0463090568095,-892.7028611044333,162.55637826466514,279.95358304987104,-568.7300017529597,49.30025392100318,656.6851819048449,253.7744252878783,-692.0107591943224,13.279842985147503,543.2411502394672
505.0077951143418,-334.72299286134523,-131.93251325784152,-27.364676710767075,285.5044468448696,318.1420235167333,-74.04788558737842,-719.2760735119627,591.8165849957297,248.97741758856483,-49.52817643377896
-669.8106933338881,-124.7382980737419,-114.24257583004892,-403.1747701739362,-205.77056923154925,576.2021568713758,-892.4051788183468,572.696916799023,96.19530945931051,-224.05979503557091,-837.5565147917364
-372.6064494630178,-147.3863454744034,558.2683202522289,80.78509287767399,1336.816044503321,-48.86633765649823,107.29197458442123,456.4548561175757,79.11489337836412,-124.12825061148864,834.1940432856364
115.78422023131662,386.14560493232887,256.1993567559683,-124.79505271697717,3.2543160887761213,1229.890574617993,395.97097407590456,637.8228914264728,153.6989763660574,161.97391330477356,1708.4947182642575
-252.2310665200758,86.2531936568965,-0.5296557464894383,18.180234692923698,-928.3738318207884,147.6712726298282,238.45515930531667,9.450588279791587,-36.91709809848169,338.9283284438465,149.40663559623334
-410.86506768017335,657.7737510565448,-115.56706653893782,48.01937347089466,37.45107955262293,806.275022880559,423.2795910927403,0.9920648364413703,958.0996133366039,-379.86139404521936,407.9662832860761
-27.688605972244503,3.482042396053638,334.4586465477267,-442.25042549435875,-58.19536893549013,-205.83627173480266,307.7837182984229,-136.13311619486305,-721.1503007603002,-451.99567737889515,-648.5980977011601
93.89537282844026,179.6827612924949,-342.59402066148516,617.0593038287951,214.5846182398793,221.67006800714321,297.73975181340313,500.7739627419316,-34.646588773782796,34.26539756446325,984.8955673699695
-187.86734179986433,233.99222040797468,-20.065731349246878,442.4549668627015,-613.0137424550105,421.2819784524812,438.302627825659,797.8185718374407,410.08200682544145,-323.4358348344167,1161.1258989092375
-165.9282522031912,-390.4535190898472,-133.59676927146594,-684.3976289542521,-799.097548607123,130.66611770178082,-413.54783277187795,-515.2509858801172,265.97665050287515,-186.6640141853379,-1672.578309985113
414.0811117633881,239.853939258839,293.96825867185356,-386.14046164451946,-728.6028266199132,392.98382946353064,-254.92178393177377,-116.29151449648077,3.688181454053433,238.04536167778508,336.84409015999154
1204.7965338871534,174.57180844964606,-138.7163756383692,-425.28679442055045,43.814725371830924,-295.672417766395,568.2660137126139,-596.27859612372,398.51563561220513,574.3490326649538,641.7472688428234
